Country,State,Year,Age Group,Type Of Area,Gender,"Unemployment Rate (Ur) (UOM:%(Percentage)), Scaling Factor:1"
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2018",all ages,Urban,Person,10.6
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2018",all ages,Rural+Urban,Male,6.3
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2018",all ages,Rural+Urban,Female,2.5
India,Uttar Pradesh,"PLFS Year (Jul - Jun), 2018",all ages,Rural+Urban,Person,5.7
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-29,Rural,Male,13.5
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-29,Rural,Female,41.3
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-29,Rural,Person,20.6
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-29,Urban,Male,22.9
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-29,Urban,Female,55.8
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-29,Urban,Person,29.2
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-29,Rural+Urban,Male,16.8
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-29,Rural+Urban,Female,45.3
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-29,Rural+Urban,Person,23.5
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-59,Rural,Male,5.7
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-59,Rural,Female,14.0
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-59,Rural,Person,7.8
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-59,Urban,Male,10.5
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-59,Urban,Female,30.2
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-59,Urban,Person,13.8
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-59,Rural+Urban,Male,7.2
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-59,Rural+Urban,Female,17.5
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15-59,Rural+Urban,Person,9.5
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15 years and above,Rural,Male,5.2
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15 years and above,Rural,Female,13.3
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15 years and above,Rural,Person,7.1
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15 years and above,Urban,Male,10.2
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15 years and above,Urban,Female,30.2
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15 years and above,Urban,Person,13.4
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15 years and above,Rural+Urban,Male,6.7
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15 years and above,Rural+Urban,Female,16.8
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",15 years and above,Rural+Urban,Person,8.9
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",all ages,Rural,Male,5.3
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",all ages,Rural,Female,13.3
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",all ages,Rural,Person,7.2
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",all ages,Urban,Male,10.2
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",all ages,Urban,Female,30.0
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",all ages,Urban,Person,13.4
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",all ages,Rural+Urban,Male,6.7
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",all ages,Rural+Urban,Female,16.8
India,Uttarakhand,"PLFS Year (Jul - Jun), 2018",all ages,Rural+Urban,Person,8.9
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-29,Rural,Male,10.5
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-29,Rural,Female,5.4
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-29,Rural,Person,9.6
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-29,Urban,Male,15.6
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-29,Urban,Female,10.9
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-29,Urban,Person,14.4
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-29,Rural+Urban,Male,12.0
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-29,Rural+Urban,Female,7.6
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-29,Rural+Urban,Person,11.1
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-59,Rural,Male,4.1
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-59,Rural,Female,1.5
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-59,Rural,Person,3.6
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-59,Urban,Male,5.5
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-59,Urban,Female,4.0
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-59,Urban,Person,5.2
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-59,Rural+Urban,Male,4.6
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-59,Rural+Urban,Female,2.4
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15-59,Rural+Urban,Person,4.1
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15 years and above,Rural,Male,3.7
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15 years and above,Rural,Female,1.4
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15 years and above,Rural,Person,3.3
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15 years and above,Urban,Male,5.2
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15 years and above,Urban,Female,3.7
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15 years and above,Urban,Person,4.9
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15 years and above,Rural+Urban,Male,4.2
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15 years and above,Rural+Urban,Female,2.3
India,West Bengal,"PLFS Year (Jul - Jun), 2018",15 years and above,Rural+Urban,Person,3.8
India,West Bengal,"PLFS Year (Jul - Jun), 2018",all ages,Rural,Male,4.0
India,West Bengal,"PLFS Year (Jul - Jun), 2018",all ages,Rural,Female,1.4
India,West Bengal,"PLFS Year (Jul - Jun), 2018",all ages,Rural,Person,3.5
India,West Bengal,"PLFS Year (Jul - Jun), 2018",all ages,Urban,Male,5.3
India,West Bengal,"PLFS Year (Jul - Jun), 2018",all ages,Urban,Female,3.7
India,West Bengal,"PLFS Year (Jul - Jun), 2018",all ages,Urban,Person,4.9
India,West Bengal,"PLFS Year (Jul - Jun), 2018",all ages,Rural+Urban,Male,4.4
India,West Bengal,"PLFS Year (Jul - Jun), 2018",all ages,Rural+Urban,Female,2.3
India,West Bengal,"PLFS Year (Jul - Jun), 2018",all ages,Rural+Urban,Person,3.9
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Male,22.2
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Female,78.6
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Person,39.2
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Male,10.0
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Female,72.4
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Person,34.1
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Male,17.2
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Female,75.5
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Person,37.0
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Male,6.8
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Female,39.2
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Person,15.1
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Male,3.5
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Female,47.6
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Person,17.7
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Male,5.5
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Female,43.1
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Person,16.2
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Male,6.5
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Female,39.0
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Person,14.7
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15 years and above,Urban,Male,3.4
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15 years and above,Urban,Female,47.1
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15 years and above,Urban,Person,17.4
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural+Urban,Male,5.3
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural+Urban,Female,42.8
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural+Urban,Person,15.8
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",all ages,Rural,Male,6.5
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",all ages,Rural,Female,39.0
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",all ages,Rural,Person,14.7
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",all ages,Urban,Male,3.4
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",all ages,Urban,Female,47.1
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",all ages,Urban,Person,17.4
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",all ages,Rural+Urban,Male,5.3
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",all ages,Rural+Urban,Female,42.8
India,Andaman and Nicobar Islands,"PLFS Year (Jul - Jun), 2017",all ages,Rural+Urban,Person,15.8
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Male,15.6
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Female,9.3
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Person,13.4
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Male,20.4
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Female,26.9
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Person,22.8
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Male,17.0
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Female,14.5
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Person,16.1
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Male,5.1
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Female,2.5
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Person,4.0
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Male,5.8
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Female,9.4
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Person,6.9
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Male,5.3
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Female,4.2
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Person,4.9
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Male,4.5
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Female,2.3
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Person,3.6
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Urban,Male,5.5
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Urban,Female,9.0
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Urban,Person,6.6
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural+Urban,Male,4.8
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural+Urban,Female,3.9
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural+Urban,Person,4.5
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Rural,Male,4.5
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Rural,Female,2.3
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Rural,Person,3.6
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Urban,Male,5.4
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Urban,Female,9.1
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Urban,Person,6.6
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Rural+Urban,Male,4.8
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Rural+Urban,Female,4.0
India,Andhra Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Rural+Urban,Person,4.5
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Male,21.6
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Female,29.8
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Person,23.6
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Male,38.1
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Female,48.8
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Person,40.8
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Male,23.9
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Female,32.7
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Person,26.1
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Male,4.5
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Female,10.3
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Person,5.4
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Male,8.0
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Female,20.6
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Person,9.7
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Male,5.0
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Female,11.7
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Person,6.0
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Male,4.3
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Female,10.2
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Person,5.2
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Urban,Male,8.0
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Urban,Female,20.6
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Urban,Person,9.6
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural+Urban,Male,4.9
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural+Urban,Female,11.5
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural+Urban,Person,5.8
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Rural,Male,4.3
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Rural,Female,10.7
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Rural,Person,5.3
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Urban,Male,8.2
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Urban,Female,20.6
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Urban,Person,9.9
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Rural+Urban,Male,4.9
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Rural+Urban,Female,12.0
India,Arunachal Pradesh,"PLFS Year (Jul - Jun), 2017",all ages,Rural+Urban,Person,5.9
India,Assam,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Male,25.7
India,Assam,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Female,38.5
India,Assam,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Person,27.6
India,Assam,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Male,18.6
India,Assam,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Female,30.2
India,Assam,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Person,21.1
India,Assam,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Male,25.1
India,Assam,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Female,37.3
India,Assam,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Person,27.0
India,Assam,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Male,7.8
India,Assam,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Female,14.1
India,Assam,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Person,8.6
India,Assam,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Male,5.6
India,Assam,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Female,11.8
India,Assam,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Person,6.7
India,Assam,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Male,7.6
India,Assam,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Female,13.8
India,Assam,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Person,8.4
India,Assam,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Male,7.3
India,Assam,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Female,14.0
India,Assam,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Person,8.1
India,Assam,"PLFS Year (Jul - Jun), 2017",15 years and above,Urban,Male,5.3
India,Assam,"PLFS Year (Jul - Jun), 2017",15 years and above,Urban,Female,11.4
India,Assam,"PLFS Year (Jul - Jun), 2017",15 years and above,Urban,Person,6.3
India,Assam,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural+Urban,Male,7.1
India,Assam,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural+Urban,Female,13.6
India,Assam,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural+Urban,Person,7.9
India,Assam,"PLFS Year (Jul - Jun), 2017",all ages,Rural,Male,7.4
India,Assam,"PLFS Year (Jul - Jun), 2017",all ages,Rural,Female,14.3
India,Assam,"PLFS Year (Jul - Jun), 2017",all ages,Rural,Person,8.3
India,Assam,"PLFS Year (Jul - Jun), 2017",all ages,Urban,Male,5.3
India,Assam,"PLFS Year (Jul - Jun), 2017",all ages,Urban,Female,11.4
India,Assam,"PLFS Year (Jul - Jun), 2017",all ages,Urban,Person,6.3
India,Assam,"PLFS Year (Jul - Jun), 2017",all ages,Rural+Urban,Male,7.2
India,Assam,"PLFS Year (Jul - Jun), 2017",all ages,Rural+Urban,Female,13.9
India,Assam,"PLFS Year (Jul - Jun), 2017",all ages,Rural+Urban,Person,8.1
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Male,22.5
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Female,11.8
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Person,22.2
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Male,28.4
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Female,38.2
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Person,28.9
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Male,23.0
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Female,15.7
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Person,22.8
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Male,7.7
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Female,2.0
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Person,7.4
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Male,9.9
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Female,6.4
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Person,9.6
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Male,7.9
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Female,2.6
India,Bihar,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Person,7.6
India,Bihar,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Male,7.0
India,Bihar,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Female,2.3
India,Bihar,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Person,6.8
India,Bihar,"PLFS Year (Jul - Jun), 2017",15 years and above,Urban,Male,9.3
India,Bihar,"PLFS Year (Jul - Jun), 2017",15 years and above,Urban,Female,6.2
India,Bihar,"PLFS Year (Jul - Jun), 2017",15 years and above,Urban,Person,9.0
India,Bihar,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural+Urban,Male,7.2
India,Bihar,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural+Urban,Female,2.8
India,Bihar,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural+Urban,Person,7.0
India,Bihar,"PLFS Year (Jul - Jun), 2017",all ages,Rural,Male,7.2
India,Bihar,"PLFS Year (Jul - Jun), 2017",all ages,Rural,Female,2.3
India,Bihar,"PLFS Year (Jul - Jun), 2017",all ages,Rural,Person,7.0
India,Bihar,"PLFS Year (Jul - Jun), 2017",all ages,Urban,Male,9.2
India,Bihar,"PLFS Year (Jul - Jun), 2017",all ages,Urban,Female,6.2
India,Bihar,"PLFS Year (Jul - Jun), 2017",all ages,Urban,Person,9.0
India,Bihar,"PLFS Year (Jul - Jun), 2017",all ages,Rural+Urban,Male,7.4
India,Bihar,"PLFS Year (Jul - Jun), 2017",all ages,Rural+Urban,Female,2.8
India,Bihar,"PLFS Year (Jul - Jun), 2017",all ages,Rural+Urban,Person,7.2
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Male,17.2
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Female,4.9
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-29,Rural,Person,15.3
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Male,10.0
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Female,24.1
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-29,Urban,Person,14.1
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Male,10.2
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Female,23.9
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-29,Rural+Urban,Person,14.1
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Male,3.9
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Female,1.3
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-59,Rural,Person,3.5
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Male,5.6
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Female,21.6
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-59,Urban,Person,9.7
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Male,5.5
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Female,21.2
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15-59,Rural+Urban,Person,9.5
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Male,3.9
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Female,1.3
India,Chandigarh,"PLFS Year (Jul - Jun), 2017",15 years and above,Rural,Person,3.5
